17,販売力強化の秘訣,効果的な販売戦略と顧客獲得のテクニック。,2900,1,2023-01-17 0:00:00,2023-01-17 0:00:00,img/book07.jpg,0,0
18,企業文化の構築,強固な企業文化を築くためのアプローチと方法。,2800,1,2023-01-18 0:00:00,2023-01-18 0:00:00,img/book08.jpg,0,0
19,デジタルトランスフォーメーション,デジタル化を推進するための戦略と実践ガイド。,3200,1,2023-01-19 0:00:00,2023-01-19 0:00:00,img/book09.jpg,0,0
20,クリティカルシンキング,問題解決と意思決定のための批判的思考法。,2600,1,2023-01-20 0:00:00,2023-01-20 0:00:00,img/book10.jpg,0,0
21,現代文学の探求,現代文学の主要なテーマと作家たちの影響を分析。,2800,2,2023-01-21 0:00:00,2023-01-21 0:00:00,img/book01.jpg,0,0
22,詩の背後にある世界,詩の深い解釈と詩的イメージの探求に焦点を当てる。,2600,2,2023-01-22 0:00:00,2023-01-22 0:00:00,img/book02.jpg,0,0
23,批評家の眼,文学作品の批評的アプローチと分析方法を紹介。,3000,2,2023-01-23 0:00:00,2023-01-23 0:00:00,img/book03.jpg,0,0
24,物語の構造,物語の構造とストーリーテリングの技術を掘り下げる。,2700,2,2023-01-24 0:00:00,2023-01-24 0:00:00,img/book04.jpg,0,0
25,比喩の力,比喩と象徴が文学作品にどのように影響を与えるかを探る。,2400,2,2023-01-25 0:00:00,2023-01-25 0:00:00,img/book05.jpg,0,0
26,文学における哲学,文学作品における哲学的な要素と思想の探索。,2900,2,2023-01-26 0:00:00,2023-01-26 0:00:00,img/book06.jpg,0,0
27,現代評論のパースペクティブ,現代の社会問題を文学と評論の観点から分析。,3200,2,2023-01-27 0:00:00,2023-01-27 0:00:00,img/book07.jpg,0,0
28,古典文学の再発見,古典文学作品の現代的な解釈と意義の探求。,2800,2,2023-01-28 0:00:00,2023-01-28 0:00:00,img/book08.jpg,0,0
29,文学に見る文化的アイデンティティ,異なる文化背景からの文学作品の分析と文化的アイデンティティの理解。,3100,2,2023-01-29 0:00:00,2023-01-29 0:00:00,img/book09.jpg,0,0
30,ジャンルの彼方へ,異なる文学ジャンルの境界を越えた作品の探求と分析。,2500,2,2023-01-30 0:00:00,2023-01-30 0:00:00,img/book10.jpg,0,0
31,哲学の新たな地平,現代哲学の新しい動向と理論の紹介。,3000,3,2023-01-31 0:00:00,2023-01-31 0:00:00,img/book01.jpg,0,0
32,文化の交差点,世界各国の文化的相互作用とその影響を探求する。,2800,3,2023-02-01 0:00:00,2023-02-01 0:00:00,img/book02.jpg,0,0
33,歴史の中の人間,人間行動の歴史的変遷とその背景にある思想を分析。,3200,3,2023-02-02 0:00:00,2023-02-02 0:00:00,img/book03.jpg,0,0
34,思想の流れ,西洋思想史をたどり、現代思想に至るまでの重要な潮流を解説。,2900,3,2023-02-03 0:00:00,2023-02-03 0:00:00,img/book04.jpg,0,0
35,社会科学の視点,社会科学の基本的な概念と現代社会における応用を紹介。,2600,3,2023-02-04 0:00:00,2023-02-04 0:00:00,img/book05.jpg,0,0
36,心理学の深層,心理学の主要な理論と実生活への影響を掘り下げる。,2700,3,2023-02-05 0:00:00,2023-02-05 0:00:00,img/book06.jpg,0,0
37,未来を読む,社会科学の視点から未来の社会の可能性を分析する。,3100,3,2023-02-06 0:00:00,2023-02-06 0:00:00,img/book07.jpg,0,0
38,言語の魔法,言語学の基礎と言語が人間の認識に与える影響を探る。,2500,3,2023-02-07 0:00:00,2023-02-07 0:00:00,img/book08.jpg,0,0
39,芸術の哲学,芸術作品を哲学的な観点から分析し、その深い意味を探る。,2800,3,2023-02-08 0:00:00,2023-02-08 0:00:00,img/book09.jpg,0,0
40,政治思想の旅,政治思想の歴史と、現代政治におけるその影響を詳述する。,3300,3,2023-02-09 0:00:00,2023-02-09 0:00:00,img/book10.jpg,0,0
41,勝利へのメンタルトレーニング,スポーツにおける精神的な強さを育てる方法を紹介。,2500,4,2023-02-10 0:00:00,2023-02-10 0:00:00,img/book01.jpg,0,0
42,フィットネスの科学,効果的なフィットネスと体力トレーニングの理論と実践。,2800,4,2023-02-11 0:00:00,2023-02-11 0:00:00,img/book02.jpg,0,0
43,スポーツ栄養学,アスリートのための栄養学と食事計画に関するガイド。,2700,4,2023-02-12 0:00:00,2023-02-12 0:00:00,img/book03.jpg,0,0
44,マラソン完全ガイド,マラソンのトレーニングからレース戦略までを網羅した実用書。,3000,4,2023-02-13 0:00:00,2023-02-13 0:00:00,img/book04.jpg,0,0
45,サッカー戦術の進化,サッカーの戦術とその歴史的変遷を分析。,2600,4,2023-02-14 0:00:00,2023-02-14 0:00:00,img/book05.jpg,0,0
46,バスケットボールの極意,バスケットボールの技術、戦術、メンタル面の向上方法を詳述。,2900,4,2023-02-15 0:00:00,2023-02-15 0:00:00,img/book06.jpg,0,0
47,水泳の技術とトレーニング,水泳の技術向上と効率的なトレーニング方法を提供。,2400,4,2023-02-16 0:00:00,2023-02-16 0:00:00,img/book07.jpg,0,0
48,ゴルフの心理学,ゴルフを上達させるための心理的アプローチと戦略。,2800,4,2023-02-17 0:00:00,2023-02-17 0:00:00,img/book08.jpg,0,0
49,テニスの勝利戦略,テニスのテクニック、戦術、フィジカルトレーニングを包括。,3100,4,2023-02-18 0:00:00,2023-02-18 0:00:00,img/book09.jpg,0,0
50,格闘技の体系,各種格闘技の技術、戦術、歴史を総合的に解説。,3200,4,2023-02-19 0:00:00,2023-02-19 0:00:00,img/book10.jpg,0,0
51,Pythonプログラミング入門,初心者向けにPythonの基礎から応用までをわかりやすく解説。,2200,5,2023-02-20 0:00:00,2023-02-20 0:00:00,img/book01.jpg,0,0
52,AI技術の今と未来,人工知能技術の現状と将来の展望について詳しく紹介。,3500,5,2023-02-21 0:00:00,2023-02-21 0:00:00,img/book02.jpg,0,0
53,セキュリティ実践ハンドブック,コンピュータセキュリティの基本から実践的な技術までを網羅。,4000,5,2023-02-22 0:00:00,2023-02-22 0:00:00,img/book03.jpg,0,0
54,Web開発の教科書,Webサイト構築の基礎から応用まで、実践的な技術を解説。,3800,5,2023-02-23 0:00:00,2023-02-23 0:00:00,img/book04.jpg,0,0
55,クラウドコンピューティング入門,クラウドサービスの基本原則と利用方法について学ぶ。,2600,5,2023-02-24 0:00:00,2023-02-24 0:00:00,img/book05.jpg,0,0
56,ネットワークの基礎,コンピュータネットワーキングの基本的な概念とプロトコルを解説。,2900,5,2023-02-25 0:00:00,2023-02-25 0:00:00,img/book06.jpg,0,0
57,ビッグデータ解析ガイド,ビッグデータの処理と分析手法についての包括的なガイド。,3200,5,2023-02-26 0:00:00,2023-02-26 0:00:00,img/book07.jpg,0,0
58,モバイルアプリ開発の秘訣,モバイルアプリ開発に必要なスキルとツールについて詳述。,3700,5,2023-02-27 0:00:00,2023-02-27 0:00:00,img/book08.jpg,0,0
59,データベース設計の極意,効率的なデータベースの設計と管理方法に焦点を当てる。,2400,5,2023-02-28 0:00:00,2023-02-28 0:00:00,img/book09.jpg,0,0
60,IoTテクノロジーの探究,IoT（Internet of Things）技術の基礎と応用に関する総合的な解説。,4300,5,2023-03-01 0:00:00,2023-03-01 0:00:00,img/book10.jpg,0,0
61,公務員試験完全攻略,公務員試験の出題傾向と対策方法を網羅的に解説。,3000,6,2023-03-02 0:00:00,2023-03-02 0:00:00,img/book01.jpg,0,0
62,ビジネス英語マスター法,ビジネスシーンで活用できる英語スキルの向上を目指す。,2500,6,2023-03-03 0:00:00,2023-03-03 0:00:00,img/book02.jpg,0,0
63,IT資格取得のステップバイステップ,IT業界の資格取得を目指す人のための学習ガイド。,3200,6,2023-03-04 0:00:00,2023-03-04 0:00:00,img/book03.jpg,0,0
64,会計士試験攻略ガイド,会計士試験のための学習戦略と効率的な勉強法。,2800,6,2023-03-05 0:00:00,2023-03-05 0:00:00,img/book04.jpg,0,0
65,看護師国家試験対策,看護師国家試験のための重要ポイントと問題解決スキル。,2700,6,2023-03-06 0:00:00,2023-03-06 0:00:00,img/book05.jpg,0,0
66,就職面接成功の秘訣,面接のテクニックと自己PRの方法を詳述。,2400,6,2023-03-07 0:00:00,2023-03-07 0:00:00,img/book06.jpg,0,0
67,キャリアアップ戦略,キャリア開発とスキルアップのための実践的アドバイス。,3300,6,2023-03-08 0:00:00,2023-03-08 0:00:00,img/book07.jpg,0,0
68,心理士試験完全マニュアル,心理士資格試験のための総合的な学習ガイド。,2900,6,2023-03-09 0:00:00,2023-03-09 0:00:00,img/book08.jpg,0,0
69,薬剤師国家試験クリアの道,薬剤師国家試験の出題範囲と対策を徹底解説。,3100,6,2023-03-10 0:00:00,2023-03-10 0:00:00,img/book09.jpg,0,0
70,教員採用試験突破ガイド,教員採用試験の詳細な出題傾向分析と効果的な学習法。,2600,6,2023-03-11 0:00:00,2023-03-11 0:00:00,img/book10.jpg,0,0
71,星空の冒険,宇宙飛行士になる夢を追う子供の物語。想像力と冒険心を刺激する。,1800,7,2023-03-12 0:00:00,2023-03-12 0:00:00,img/book01.jpg,0,0
72,魔法の庭園,魔法の庭で起こる不思議な出来事を描いた物語。,2200,7,2023-03-13 0:00:00,2023-03-13 0:00:00,img/book02.jpg,0,0
73,海底の秘密,海の生き物たちとの友情をテーマにした物語。,2000,7,2023-03-14 0:00:00,2023-03-14 0:00:00,img/book03.jpg,0,0
74,時計仕掛けの都市,時計仕掛けの都市を舞台にした冒険物語。,1500,7,2023-03-15 0:00:00,2023-03-15 0:00:00,img/book04.jpg,0,0
75,森の小さな守り人,森を守る小さな生き物の物語。自然への愛と保護の大切さを教える。,2500,7,2023-03-16 0:00:00,2023-03-16 0:00:00,img/book05.jpg,0,0
76,空飛ぶ絨毯の旅,空飛ぶ絨毯に乗って世界を旅する冒険物語。,1700,7,2023-03-17 0:00:00,2023-03-17 0:00:00,img/book06.jpg,0,0
77,ロボットの新しい友達,未来の世界でロボットと友達になる子供の話。友情とテクノロジーの融合を描く。,2400,7,2023-03-18 0:00:00,2023-03-18 0:00:00,img/book07.jpg,0,0
78,消えたお月様,お月様が消えてしまった夜の物語。謎解きと冒険を楽しむ。,1900,7,2023-03-19 0:00:00,2023-03-19 0:00:00,img/book08.jpg,0,0
79,虹色の鳥と魔法の森,色とりどりの鳥と魔法の森の冒険。色彩豊かなイラストと共に。,2600,7,2023-03-20 0:00:00,2023-03-20 0:00:00,img/book09.jpg,0,0
80,勇敢な小さな探検家,世界中を旅する小さな探検家の物語。地理と文化の多様性を子供たちに紹介。,2100,7,2023-03-21 0:00:00,2023-03-21 0:00:00,img/book10.jpg,0,0
81,大自然の息吹,世界各地の壮大な自然風景を捉えた写真集。,4000,8,2023-03-22 0:00:00,2023-03-22 0:00:00,img/book01.jpg,0,0
82,都市の光と影,世界の大都市の日常と夜景を美しく描いた写真集。,3500,8,2023-03-23 0:00:00,2023-03-23 0:00:00,img/book02.jpg,0,0
83,野生動物の王国,野生動物の自然な姿を捉えた迫力ある写真集。,4500,8,2023-03-24 0:00:00,2023-03-24 0:00:00,img/book03.jpg,0,0
84,海の静けさ,海のさまざまな表情を映し出す写真集。,3200,8,2023-03-25 0:00:00,2023-03-25 0:00:00,img/book04.jpg,0,0
85,山々の叫び,世界の雄大な山々を捉えた写真集。,4200,8,2023-03-26 0:00:00,2023-03-26 0:00:00,img/book05.jpg,0,0
86,小さな街の物語,小さな町や村の魅力を写した写真集。,2800,8,2023-03-27 0:00:00,2023-03-27 0:00:00,img/book06.jpg,0,0
87,古都の風景,歴史ある古都の風景と文化を捉えた写真集。,3600,8,2023-03-28 0:00:00,2023-03-28 0:00:00,img/book07.jpg,0,0
88,花々のささやき,世界中の美しい花々を集めた写真集。,3300,8,2023-03-29 0:00:00,2023-03-29 0:00:00,img/book08.jpg,0,0
89,人間の肖像,世界中の人々の日常生活と表情を捉えた写真集。,3800,8,2023-03-30 0:00:00,2023-03-30 0:00:00,img/book09.jpg,0,0
90,夜空の下で,星空やオーロラなど、夜空の美しさを捉えた写真集。,4300,8,2023-03-31 0:00:00,2023-03-31 0:00:00,img/book10.jpg,0,0
91,ファンタジー世界の冒険者ガイド,人気のファンタジーRPGの完全攻略本。隠されたクエストやアイテムの位置を詳細に解説。,2500,9,2023-04-01 0:00:00,2023-04-01 0:00:00,img/book01.jpg,0,0
92,バトルアリーナの秘密,競技型マルチプレイヤーゲームの戦略とテクニックを紹介。,3000,9,2023-04-02 0:00:00,2023-04-02 0:00:00,img/book02.jpg,0,0
93,サバイバルゲームの極意,人気サバイバルゲームの生存戦略、リソース管理、地形の利用法などを網羅。,3200,9,2023-04-03 0:00:00,2023-04-03 0:00:00,img/book03.jpg,0,0
94,究極のパズル解決ハンドブック,複雑なパズルゲームの解き方とヒントを提供。,1800,9,2023-04-04 0:00:00,2023-04-04 0:00:00,img/book04.jpg,0,0
95,レーシングゲームマスタープラン,トップレーシングゲームのコース攻略と車両カスタマイズの秘訣。,2800,9,2023-04-05 0:00:00,2023-04-05 0:00:00,img/book05.jpg,0,0
96,スペースオデッセイ攻略記,宇宙探索ゲームの攻略法と隠されたエリアの案内。,3400,9,2023-04-06 0:00:00,2023-04-06 0:00:00,img/book06.jpg,0,0
97,リアルタイム戦略の全て,人気リアルタイム戦略ゲームの戦術、ユニット管理、マップ分析。,2600,9,2023-04-07 0:00:00,2023-04-07 0:00:00,img/book07.jpg,0,0
98,シミュレーション都市建設ガイド,都市建設シミュレーションゲームの効率的な開発戦略と経済管理。,3100,9,2023-04-08 0:00:00,2023-04-08 0:00:00,img/book08.jpg,0,0
99,アドベンチャーゲームの秘宝,人気アドベンチャーゲームのストーリーライン、パズル解決、隠された要素の完全解説。,2700,9,2023-04-09 0:00:00,2023-04-09 0:00:00,img/book09.jpg,0,0
100,格闘ゲームの王者への道,トップ格闘ゲームのコンボ技術、キャラクター別戦略、マインドセットの指南。,3300,9,2023-04-10 0:00:00,2023-04-10 0:00:00,img/book10.jpg,0,0
101,トレンド・ファッション,最新のファッショントレンド、デザイナーインタビュー、スタイリングのヒントを提供。,1000,10,2023-04-11 0:00:00,2023-04-11 0:00:00,img/book01.jpg,0,0
102,テクノロジーレビュー,新しいガジェット、ソフトウェア、テクノロジートレンドの詳細なレビューと解析。,1200,10,2023-04-12 0:00:00,2023-04-12 0:00:00,img/book02.jpg,0,0
103,世界の旅,世界中の隠れた旅行先、文化、珍しい料理に焦点を当てた旅行雑誌。,900,10,2023-04-13 0:00:00,2023-04-13 0:00:00,img/book03.jpg,0,0
104,ヘルシー・ライフ,健康とウェルネスの最新情報、栄養のヒント、エクササイズのアドバイス。,800,10,2023-04-14 0:00:00,2023-04-14 0:00:00,img/book04.jpg,0,0
105,グルメ・ディスカバリー,世界各地の美食、レシピ、レストランガイド。,1100,10,2023-04-15 0:00:00,2023-04-15 0:00:00,img/book05.jpg,0,0
106,ホーム＆ガーデン,家のデコレーション、ガーデニングのアイデア、DIYプロジェクト。,1300,10,2023-04-16 0:00:00,2023-04-16 0:00:00,img/book06.jpg,0,0
107,ビジネスインサイト,ビジネス戦略、市場分析、起業家のインタビュー。,1500,10,2023-04-17 0:00:00,2023-04-17 0:00:00,img/book07.jpg,0,0
108,アート＆カルチャー,現代アート、展覧会レビュー、アーティストのインタビュー。,1400,10,2023-04-18 0:00:00,2023-04-18 0:00:00,img/book08.jpg,0,0
109,サイエンス・エクスプローラ,科学の最新研究、発見、未解決の問題に焦点を当てる。,1200,10,2023-04-19 0:00:00,2023-04-19 0:00:00,img/book09.jpg,0,0
110,アウトドア・アドベンチャー,アウトドアスポーツ、アドベンチャー旅行、自然保護に関する記事。,1000,10,2023-04-20 0:00:00,2023-04-20 0:00:00,img/book10.jpg,0,0
111,現代アートの理解,現代アートの動向、重要な作家と作品を解説。,3500,11,2023-04-21 0:00:00,2023-04-21 0:00:00,img/book01.jpg,0,0
112,グラフィックデザインの基本,グラフィックデザインの基礎理論と実践的技法。,2800,11,2023-04-22 0:00:00,2023-04-22 0:00:00,img/book02.jpg,0,0
113,写真術の探究,写真撮影の技術と芸術的アプローチ。,3000,11,2023-04-23 0:00:00,2023-04-23 0:00:00,img/book03.jpg,0,0
114,建築の新潮流,現代建築のトレンドと革新的なデザイン。,4000,11,2023-04-24 0:00:00,2023-04-24 0:00:00,img/book04.jpg,0,0
115,色彩の魔法,色彩理論とデザインにおける色の使用法。,2500,11,2023-04-25 0:00:00,2023-04-25 0:00:00,img/book05.jpg,0,0
116,デザイン思考の本質,デザイン思考のプロセスと問題解決への応用。,3200,11,2023-04-26 0:00:00,2023-04-26 0:00:00,img/book06.jpg,0,0
117,イラストレーションの世界,イラストレーションの技法とスタイル。,2900,11,2023-04-27 0:00:00,2023-04-27 0:00:00,img/book07.jpg,0,0
118,ファッションデザインの秘密,ファッション業界のインサイドとデザインのプロセス。,3800,11,2023-04-28 0:00:00,2023-04-28 0:00:00,img/book08.jpg,0,0
119,インテリアデザインの基礎,家やオフィスのインテリアデザインの原則とトレンド。,2700,11,2023-04-29 0:00:00,2023-04-29 0:00:00,img/book09.jpg,0,0
120,デジタルアート革命,デジタルメディアを使ったアート作品の制作法と現代アートへの影響。,3400,11,2023-04-30 0:00:00,2023-04-30 0:00:00,img/book10.jpg,0,0
121,時を超えた探検,歴史上の偉大な探検家たちの冒険と発見の物語。,2800,12,2023-05-01 0:00:00,2023-05-01 0:00:00,img/book01.jpg,0,0
122,科学の未解決問題,現代科学がまだ解明していない謎と課題に焦点を当てる。,3200,12,2023-05-02 0:00:00,2023-05-02 0:00:00,img/book02.jpg,0,0
123,世界の不思議な場所,地球上の未知や奇妙な場所を紹介する旅行記。,2500,12,2023-05-03 0:00:00,2023-05-03 0:00:00,img/book03.jpg,0,0
124,歴史の影に生きる人々,歴史に記録されなかった普通の人々の生活と影響を探る。,3000,12,2023-05-04 0:00:00,2023-05-04 0:00:00,img/book04.jpg,0,0
125,宇宙への旅立ち,宇宙飛行の歴史と現代の宇宙探査について詳述。,3500,12,2023-05-05 0:00:00,2023-05-05 0:00:00,img/book05.jpg,0,0
126,偉人たちの伝記,世界を変えた著名人の生涯と業績を描く伝記集。,2900,12,2023-05-06 0:00:00,2023-05-06 0:00:00,img/book06.jpg,0,0
127,自然界の秘密,自然界の驚異的な現象と生物学的解明。,2700,12,2023-05-07 0:00:00,2023-05-07 0:00:00,img/book07.jpg,0,0
128,社会変革の物語,歴史的な社会変革の瞬間とその背後にある物語。,3300,12,2023-05-08 0:00:00,2023-05-08 0:00:00,img/book08.jpg,0,0
129,健康と医学の進化,医学の発展と現代医療の挑戦についての解説。,2600,12,2023-05-09 0:00:00,2023-05-09 0:00:00,img/book09.jpg,0,0
130,テクノロジーの未来予測,テクノロジーが今後どのように進化し、社会にどのような影響を与えるかを探る。,3100,12,2023-05-10 0:00:00,2023-05-10 0:00:00,img/book10.jpg,0,0
131,エグゼクティブプロX10,高性能ビジネス向けノートパソコン。セキュリティ機能強化、長時間バッテリー寿命。,150000,13,2023-05-11 0:00:00,2023-05-11 0:00:00,img/notebook01.jpg,1,1
132,ゲーマーエッジGX5,高性能ゲーミングノート。強力なグラフィックスカード、高速プロセッサ、高解像度ディスプレイ搭載。,200000,13,2023-05-12 0:00:00,2023-05-12 0:00:00,img/notebook02.jpg,0,1
133,スタディマスターS1,学生向けの低価格モデル。必要十分なスペックと軽量デザイン。,60000,13,2023-05-13 0:00:00,2023-05-13 0:00:00,img/notebook03.jpg,0,1
134,モバイルスリムM2,軽量かつ薄型のモバイルノート。ビジネスマンの持ち運びに最適。,120000,13,2023-05-14 0:00:00,2023-05-14 0:00:00,img/notebook04.jpg,0,1
135,クリエイティブデザインC3,クリエイティブ作業用に最適化。高解像度スクリーン、高性能CPUとGPUを搭載。,180000,13,2023-05-15 0:00:00,2023-05-15 0:00:00,img/notebook05.jpg,0,1
136,バジェットフレンドリーB4,予算に優しいエントリーモデル。基本的な作業用に最適。,50000,13,2023-05-16 0:00:00,2023-05-16 0:00:00,img/notebook06.jpg,0,1
137,ウルトラパワーU5,最上級の性能を持つハイエンドモデル。プロフェッショナルな作業にも対応。,250000,13,2023-05-17 0:00:00,2023-05-17 0:00:00,img/notebook07.jpg,0,1
138,エコノミーコンパクトE6,省エネ設計のコンパクトノート。日常使いに最適。,70000,13,2023-05-18 0:00:00,2023-05-18 0:00:00,img/notebook08.jpg,0,1
139,タブレットハイブリッドH7,タブレットとしても利用可能な2-in-1モデル。タッチスクリーン、転換式デザイン。,130000,13,2023-05-19 0:00:00,2023-05-19 0:00:00,img/notebook09.jpg,0,1
140,トラベルライトT8,旅行や出張に最適な超軽量モデル。長時間バッテリー、頑丈な構造。,110000,13,2023-05-20 0:00:00,2023-05-20 0:00:00,img/notebook10.jpg,0,1
141,オフィススターO1,事務作業に最適化されたモデル。効率的なマルチタスク処理能力を備える。,80000,14,2023-05-21 0:00:00,2023-05-21 0:00:00,img/desktop01.jpg,0,1
142,ゲームマスターG2,高性能ゲーミングPC。最新のグラフィックスカードと高速CPUを搭載。,180000,14,2023-05-22 0:00:00,2023-05-22 0:00:00,img/desktop02.jpg,0,1
143,ホームヒーローH3,家庭用の万能型デスクトップ。日常の使用に十分なスペック。,70000,14,2023-05-23 0:00:00,2023-05-23 0:00:00,img/desktop03.jpg,0,1
144,クリエイティブプロC4,ビデオ編集やグラフィックデザイン作業向け。高解像度の大画面モニターと強力なグラフィックス性能。,200000,14,2023-05-24 0:00:00,2023-05-24 0:00:00,img/desktop04.jpg,0,1
145,エントリーエッセンシャルE5,低価格で基本的な機能を提供するエントリーモデル。初心者や学生に適した選択肢。,50000,14,2023-05-25 0:00:00,2023-05-25 0:00:00,img/desktop05.jpg,0,1
146,マルチメディアマジックM6,映画鑑賞や音楽再生に特化したモデル。高品質なオーディオとビデオ性能。,90000,14,2023-05-26 0:00:00,2023-05-26 0:00:00,img/desktop06.jpg,0,1
147,パワーワークステーションP7,高負荷のビジネスアプリケーション向け。優れた処理速度と大容量ストレージ。,150000,14,2023-05-27 0:00:00,2023-05-27 0:00:00,img/desktop07.jpg,0,1
148,コンパクトコアC8,省スペースデザインの高効率モデル。小さなオフィスや限られたスペースに最適。,60000,14,2023-05-28 0:00:00,2023-05-28 0:00:00,img/desktop08.jpg,0,1
149,エクストリームゲーマーX9,最高レベルのゲームパフォーマンスを提供。オーバークロック可能なCPUと最新GPU搭載。,250000,14,2023-05-29 0:00:00,2023-05-29 0:00:00,img/desktop09.jpg,0,1
150,サイレントスタジオS10,低騒音設計の静かなモデル。音楽制作や静かな作業環境が必要なユーザーに適したPC。,110000,14,2023-05-30 0:00:00,2023-05-30 0:00:00,img/desktop10.jpg,0,1
151,タッチプロT1,高性能ビジネス用タブレット。効率的な作業と高速データ処理能力。,120000,15,2023-05-31 0:00:00,2023-05-31 0:00:00,img/tablet01.jpg,0,1
152,スタディメイトS2,学生向けタブレット。教育アプリ対応、長時間バッテリー持続。,40000,15,2023-06-01 0:00:00,2023-06-01 0:00:00,img/tablet02.jpg,0,1
153,エンタメキングE3,映画鑑賞やゲームに最適な大画面ハイレゾタブレット。,80000,15,2023-06-02 0:00:00,2023-06-02 0:00:00,img/tablet03.jpg,0,1
154,クリエイティブキャンバスC4,クリエイター向けの高解像度スクリーンと強力なグラフィックス。,150000,15,2023-06-03 0:00:00,2023-06-03 0:00:00,img/tablet04.jpg,0,1
155,トラベルタブT5,軽量かつ頑丈な旅行用タブレット。GPS機能とオフラインマップ対応。,50000,15,2023-06-04 0:00:00,2023-06-04 0:00:00,img/tablet05.jpg,0,1
156,ホームハブH6,家庭での使用に最適なタブレット。子供の学習支援や家族のエンターテイメントに対応。,60000,15,2023-06-05 0:00:00,2023-06-05 0:00:00,img/tablet06.jpg,0,1
157,ビジネスエリートB7,業務用アプリに特化したビジネスモデル。セキュリティ機能と高い生産性。,130000,15,2023-06-06 0:00:00,2023-06-06 0:00:00,img/tablet07.jpg,0,1
158,コンパクトキッズK8,子供向けの耐久性と安全性を備えた小型タブレット。教育コンテンツと保護者コントロール。,35000,15,2023-06-07 0:00:00,2023-06-07 0:00:00,img/tablet08.jpg,0,1
159,パワータブP9,高性能プロセッサと大容量メモリを搭載したタブレット。複雑な作業や高負荷アプリに適合。,180000,15,2023-06-08 0:00:00,2023-06-08 0:00:00,img/tablet09.jpg,0,1
160,エコタブE10,環境に優しい素材で作られたエコフレンドリータブレット。基本機能に特化した低価格モデル。,30000,15,2023-06-09 0:00:00,2023-06-09 0:00:00,img/tablet10.jpg,0,1
161,クリアビューC1,オフィス用途に最適化された高解像度ディスプレイ。明るさ調整とブルーライトフィルター搭載。,30000,16,2023-06-10 0:00:00,2023-06-10 0:00:00,img/display01.jpg,0,1
162,ゲームストームG2,ゲーマー向けの高リフレッシュレートと低応答時間を備えたディスプレイ。,45000,16,2023-06-11 0:00:00,2023-06-11 0:00:00,img/display02.jpg,0,1
163,デザインマスターD3,グラフィックデザイン向けに高色精度と広視野角を備えたディスプレイ。,50000,16,2023-06-12 0:00:00,2023-06-12 0:00:00,img/display03.jpg,0,1
164,エコオフィスE4,省エネ性能に優れたエコフレンドリーディスプレイ。オフィスでの一般使用に適合。,25000,16,2023-06-13 0:00:00,2023-06-13 0:00:00,img/display04.jpg,0,1
165,コンパクトビジョンC5,省スペースを重視したコンパクトなディスプレイ。小さなオフィスや家庭用に最適。,20000,16,2023-06-14 0:00:00,2023-06-14 0:00:00,img/display05.jpg,0,1
